run_id,accepted,reasons,band_count,lock_quality_Q,structure_tier,d_total_best,selection_config_path,selection_config_hash
1206,1,,2.0,0.9997765151758855,level1,0.5681148743395683,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1046,0,policy_rejected,2.0,0.9995391305465963,level1,0.32330308055656487,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1850,1,,2.0,0.9996874928932165,level1,0.415927299439178,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1766,0,policy_rejected,1.0,0.9999558002264791,level1,3.7228267852717303,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
490,0,dof_grade_not_a,1.0,0.9985327891912416,level1,0.7631234915625513,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
103,0,policy_rejected,1.0,0.9997056240748456,level1,3.6885527320144744,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1272,1,,2.0,0.9993284854773031,level1,1.1370043141899957,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
759,1,,2.0,0.9992602420136036,level1,0.09819014479524546,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
792,0,dof_grade_not_a,3.0,0.9996842179116135,level1,0.3052430612378639,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
394,1,,3.0,0.9992194169285138,level1,1.4256182227190972,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1184,0,dof_grade_not_a,2.0,0.9998581030496385,level1,0.20351167452976557,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1814,1,,2.0,0.9996239244211806,level1,0.8221637482238849,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1655,1,,2.0,0.999499072687582,level1,0.6492371685932147,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
301,1,,1.0,0.9997234956586133,level1,3.231978196501787,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
93,0,policy_rejected,1.0,0.999481630874658,level1,1.8687663291233538,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1997,0,policy_rejected,2.0,0.9996134984292826,level1,0.11099329297516806,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
828,0,policy_rejected,2.0,0.9998508055060943,level1,3.555340907046589,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
